"name"
"Bad Water Brewing"
"Barley Brothers Brewery and Grill"
"Barnstar Brewing Company"
"Barrio Brewing Co."
"Beast Brewing Company"
"Beaver Street Brewery"
"Beer Research Institute"
"Black Bridge Brewery"
"Black Hole Beer Company"
"Black Mountain Brewing Co."
"Bold Barley Brewing"
"Borderlands Brewing Company"
"Brewers Restaurant & Sports Bar"
"Cartel Coffee Lab"
"Casa Arriba Brewing Company"
"College Street Brewhouse & Pub"
"Cosmic Beer & Distributing"
"Desert Eagle Brewing Company"
"Dragoon Brewing Company"
"Dubina Brewing Company"
"Fate Brewing Company (AZ)"
"Flagstaff Brewing Company"
"Four Peaks Brewing Company"
"Freak’N Brewing Company"
"Gentle Bens Brewing Company"
"Grand Canyon Brewing Company"
"Granite Mountain Brewing"
"Historic Brewing Company"
"Huss Brewing Company"
"Iron John’s Brewing Company, LLC"
"Lonesome Valley Brewing"
"Lumberyard Brewing Company"
"Mad Hatter Brew Pub"
"Mother Bunch Brewing"
"Mother Road Brewing Company"
"Mudshark Brewing Company"
"Nimbus Brewing Company"
"North Mountain Brewing Company"
"O.H.S.O. Eatery & NanoBrewery"
"Oak Creek Brewing Co."
"Old Bisbee Brewing Company"
"Old World Brewery"
"Owl’s Orchard Brewery"
"Papago Brewing"
"Peoria Artisan Brewery"
"Perch Pub & Brewery"
"Phoenix Ale Brewery"
"Pinetop Brewing Company"
"Pinnacle Peak Patio Steakhouse"
"Prescott Brewing Company"
"Prison Hill Brewing Company"
"Pueblo Vida Brewing Company"
"Rock Bottom Arrowhead"
"Rock Bottom Scottsdale"
"SanTan Brewing Company"
"Scottsdale Beer Company"
"Sentinel Peak Brewing Company"
"Sleepy Dog Saloon & Brewery"
"Sonoran Brewing Company"
"Sun Up Brewing Company (Sonora Brewhouse)"
"Ten Fifty-Five Brewing"
"THAT Brewery & Pub at Rimside"
"The Address Brewing Co"
"Thunder Canyon Brewery"
"Uncle Bear’s Brewery"
"Verde Brewing Company"
"Wanderlust Brewing Company"
"beer"
"abv","nratings","url.text","url.href"
"","1","Scottsdale Beer Co. Double IPA","http://www.ratebeer.com/beer/scottsdale-beer-co-double-ipa/309355/"
"5.7","1","Scottsdale Beer Co. Easy Amber","http://www.ratebeer.com/beer/scottsdale-beer-co-easy-amber/309337/"
"5.2","1","Scottsdale Beer Co. Mosaic American Pale Ale","http://www.ratebeer.com/beer/scottsdale-beer-co-mosaic-american-pale-ale/309339/"
"4.9","1","Scottsdale Beer Co. The Bee’s Knees Kolsch","http://www.ratebeer.com/beer/scottsdale-beer-co-the-bees-knees-kolsch/309972/"
"5.2","0","Sentinel Peak 1811 Desert Blonde","http://www.ratebeer.com/beer/sentinel-peak-1811-desert-blonde/213007/"
"4.8","0","Sentinel Peak Gullywasher Brown","http://www.ratebeer.com/beer/sentinel-peak-gullywasher-brown/213008/"
"7.5","0","Sentinel Peak Haboob IPA","http://www.ratebeer.com/beer/sentinel-peak-haboob-ipa/213006/"
"5.1","0","Sentinel Peak Heat Wave Hefeweizen","http://www.ratebeer.com/beer/sentinel-peak-heat-wave-hefeweizen/213005/"
"5.3","0","Sentinel Peak Heissertag Oktoberfest","http://www.ratebeer.com/beer/sentinel-peak-heissertag-oktoberfest/271809/"
"5.2","0","Sentinel Peak Hiraeth Welsh Bitter","http://www.ratebeer.com/beer/sentinel-peak-hiraeth-welsh-bitter/271810/"
"4.9","0","Sentinel Peak Icebreaker IPA","http://www.ratebeer.com/beer/sentinel-peak-icebreaker-ipa/271813/"
"5.1","0","Sentinel Peak Jackie’s Wedding Beer","http://www.ratebeer.com/beer/sentinel-peak-jackies-wedding-beer/271803/"
"4.9","0","Sentinel Peak Lemon-Pepper Wit","http://www.ratebeer.com/beer/sentinel-peak-lemon-pepper-wit/271811/"
"5.2","0","Sentinel Peak Microburst Belgian White","http://www.ratebeer.com/beer/sentinel-peak-microburst-belgian-white/213009/"
"5.7","3","Sentinel Peak Monsoon Dunkel","http://www.ratebeer.com/beer/sentinel-peak-monsoon-dunkel/213003/"
"5.1","0","Sentinel Peak Oatmeal Stout","http://www.ratebeer.com/beer/sentinel-peak-oatmeal-stout/271806/"
"6.2","0","Sentinel Peak Pumpkin Spice Ale","http://www.ratebeer.com/beer/sentinel-peak-pumpkin-spice-ale/271808/"
"5.2","0","Sentinel Peak Salida Del Sol Amber","http://www.ratebeer.com/beer/sentinel-peak-salida-del-sol-amber/213004/"
"5.2","1","Sentinel Peak Scottish Ale","http://www.ratebeer.com/beer/sentinel-peak-scottish-ale/271807/"
"6.2","0","Sentinel Peak Solnitza Imperial Red","http://www.ratebeer.com/beer/sentinel-peak-solnitza-imperial-red/271805/"
"5.2","1","Sentinel Peak Summer Scorcher Citrus Ale","http://www.ratebeer.com/beer/sentinel-peak-summer-scorcher-citrus-ale/213010/"
"4.9","0","Sentinel Peak Summer Sour Berliner Weisse","http://www.ratebeer.com/beer/sentinel-peak-summer-sour-berliner-weisse/271804/"
"5","0","Sentinel Peak The Overhaul Challenge Beer","http://www.ratebeer.com/beer/sentinel-peak-the-overhaul-challenge-beer/271812/"
"8.5","1","Sleepy Dog Airedale Terrier","http://www.ratebeer.com/beer/sleepy-dog-airedale-terrier/122888/"
"6.3","1","Sleepy Dog Belgian Brown","http://www.ratebeer.com/beer/sleepy-dog-belgian-brown/248302/"
"9","4","Sleepy Dog Belgian Triple","http://www.ratebeer.com/beer/sleepy-dog-belgian-triple/206489/"
"","2","Sleepy Dog Blackberry Ale","http://www.ratebeer.com/beer/sleepy-dog-blackberry-ale/122625/"
"5.5","2","Sleepy Dog Black RyePA","http://www.ratebeer.com/beer/sleepy-dog-black-ryepa/183370/"
"6.3","0","Sleepy Dog Boxer IPA","http://www.ratebeer.com/beer/sleepy-dog-boxer-ipa/121275/"
"4.5","4","Sleepy Dog Brew Bros ESB","http://www.ratebeer.com/beer/sleepy-dog-brew-bros-esb/181863/"
"5","17","Sleepy Dog Dog Pound Pale Ale","http://www.ratebeer.com/beer/sleepy-dog-dog-pound-pale-ale/136520/"
"5","1","Sleepy Dog English Brown","http://www.ratebeer.com/beer/sleepy-dog-english-brown/207601/"
"6.3","9","Sleepy Dog German Amber Bock","http://www.ratebeer.com/beer/sleepy-dog-german-amber-bock/136519/"
"6","0","Sleepy Dog German Märzen","http://www.ratebeer.com/beer/sleepy-dog-german-marzen/248304/"
"7","3","Sleepy Dog Half Barrel Brew #6 Porter","http://www.ratebeer.com/beer/sleepy-dog-half-barrel-brew-6-porter/124154/"
"4.5","2","Sleepy Dog Half Barrel Brew #7 Honey Lager","http://www.ratebeer.com/beer/sleepy-dog-half-barrel-brew-7-honey-lager/124830/"
"7.5","6","Sleepy Dog Half Barrel Brew #8 Bourbon and Oak Aged Porter","http://www.ratebeer.com/beer/sleepy-dog-half-barrel-brew-8-bourbon-and-oak-aged-porter/127302/"
"7.1","4","Sleepy Dog Half Barrel Brew #9 Blue Agave Belgian Blonde","http://www.ratebeer.com/beer/sleepy-dog-half-barrel-brew-9-blue-agave-belgian-blonde/129660/"
"4.7","0","Sleepy Dog Hound Hefeweizen","http://www.ratebeer.com/beer/sleepy-dog-hound-hefeweizen/115053/"
"6.5","0","Sleepy Dog Irish Setter","http://www.ratebeer.com/beer/sleepy-dog-irish-setter/115055/"
"5","39","Sleepy Dog Leg Humper","http://www.ratebeer.com/beer/sleepy-dog-leg-humper/136521/"
"5","2","Sleepy Dog Lemon Pomeranian","http://www.ratebeer.com/beer/sleepy-dog-lemon-pomeranian/122801/"
"6","2","Sleepy Dog Mad Dog Märzen","http://www.ratebeer.com/beer/sleepy-dog-mad-dog-marzen/258307/"
"6","9","Sleepy Dog Max’s Holiday Spice","http://www.ratebeer.com/beer/sleepy-dog-maxs-holiday-spice/160915/"
"4.8","18","Sleepy Dog Monje Azul","http://www.ratebeer.com/beer/sleepy-dog-monje-azul/179166/"
"5.5","3","Sleepy Dog Oktoberfest Märzen","http://www.ratebeer.com/beer/sleepy-dog-oktoberfest-marzen/206484/"
"4.8","6","Sleepy Dog Pumpkin Pooch Hefeweizen","http://www.ratebeer.com/beer/sleepy-dog-pumpkin-pooch-hefeweizen/115057/"
"5","0","Sleepy Dog Puppy Pale Ale","http://www.ratebeer.com/beer/sleepy-dog-puppy-pale-ale/115052/"
"6.5","32","Sleepy Dog Red Rover","http://www.ratebeer.com/beer/sleepy-dog-red-rover/136523/"
"10","6","Sleepy Dog Ridgeback IPA","http://www.ratebeer.com/beer/sleepy-dog-ridgeback-ipa/115614/"
"5.7","0","Sleepy Dog Rottie Milk Stout","http://www.ratebeer.com/beer/sleepy-dog-rottie-milk-stout/115615/"
"10","11","Sleepy Dog Saint Bernard","http://www.ratebeer.com/beer/sleepy-dog-saint-bernard/121274/"
"6","3","Sleepy Dog Schnauzer","http://www.ratebeer.com/beer/sleepy-dog-schnauzer/121272/"
"8.4","22","Sleepy Dog Scootcher","http://www.ratebeer.com/beer/sleepy-dog-scootcher/136522/"
"8.4","0","Sleepy Dog Scottie Scottish Ale","http://www.ratebeer.com/beer/sleepy-dog-scottie-scottish-ale/115056/"
"6.3","26","Sleepy Dog Tail Chaser","http://www.ratebeer.com/beer/sleepy-dog-tail-chaser/136525/"
"10","4","Sleepy Dog The Belly Rub","http://www.ratebeer.com/beer/sleepy-dog-the-belly-rub/284954/"
"7.4","3","Sleepy Dog The Bull Mastiff","http://www.ratebeer.com/beer/sleepy-dog-the-bull-mastiff/122447/"
"6.2","65","Sleepy Dog Wet Snout","http://www.ratebeer.com/beer/sleepy-dog-wet-snout/136524/"
"8.5","3","Sleepy Dog Wolfpack IPA","http://www.ratebeer.com/beer/sleepy-dog-wolfpack-ipa/223343/"
"4.2","18","Sleepy Dog Yellow #1","http://www.ratebeer.com/beer/sleepy-dog-yellow-1/115051/"
"19.5","119","Sonoran 100","http://www.ratebeer.com/beer/sonoran-100/68613/"
"19.37","104","Sonoran 200","http://www.ratebeer.com/beer/sonoran-200/110822/"
"9.1","0","Sonoran Beware Of Dog","http://www.ratebeer.com/beer/sonoran-beware-of-dog/125936/"
"4.8","114","Sonoran Burning Bird Pale Ale","http://www.ratebeer.com/beer/sonoran-burning-bird-pale-ale/11331/"
"","10","Sonoran Centennial ESB","http://www.ratebeer.com/beer/sonoran-centennial-esb/153662/"
"4.7","4","Sonoran C.I.A. Citrus Infused Ale","http://www.ratebeer.com/beer/sonoran-cia-citrus-infused-ale/56794/"
"5","2","Sonoran Centennial Copper Ale","http://www.ratebeer.com/beer/sonoran-centennial-copper-ale/163573/"
"","29","Sonoran Chef Series FFF","http://www.ratebeer.com/beer/sonoran-chef-series-fff/179012/"
"5.2","32","Sonoran Chef Series 7 Wives Saison","http://www.ratebeer.com/beer/sonoran-chef-series-7-wives-saison/171251/"
"7.2","13","Sonoran Chefs Series Long Strange Trip","http://www.ratebeer.com/beer/sonoran-chefs-series-long-strange-trip/214591/"
"4.7","133","Sonoran Cordillera Blanca","http://www.ratebeer.com/beer/sonoran-cordillera-blanca/84364/"
"","5","Sonoran Festivus","http://www.ratebeer.com/beer/sonoran-festivus/21140/"
"5.2","39","Sonoran Desert Amber","http://www.ratebeer.com/beer/sonoran-desert-amber/2297/"
"7","2","Sonoran Double Blonde","http://www.ratebeer.com/beer/sonoran-double-blonde/39500/"
"8.4","8","Sonoran Double Trouble I2PA","http://www.ratebeer.com/beer/sonoran-double-trouble-i2pa/27787/"
"7.5","4","Sonoran Dred Double Red Ale","http://www.ratebeer.com/beer/sonoran-dred-double-red-ale/37578/"
"5.5","2","Sonoran First Anniversary Alt","http://www.ratebeer.com/beer/sonoran-first-anniversary-alt/16813/"
"4.7","17","Sonoran Heartland Hefe","http://www.ratebeer.com/beer/sonoran-heartland-hefe/2300/"
"","4","Sonoran Nut Brown","http://www.ratebeer.com/beer/sonoran-nut-brown/22203/"
"9.1","167","Sonoran Inebriator Stout","http://www.ratebeer.com/beer/sonoran-inebriator-stout/12350/"
"9.1","1","Sonoran Inebriator Stout - Oaked Vanilla Bean","http://www.ratebeer.com/beer/sonoran-inebriator-stout--oaked-vanilla-bean/158054/"
"9.1","3","Sonoran Inebriator Stout - Raspberry","http://www.ratebeer.com/beer/sonoran-inebriator-stout--raspberry/166536/"
"","1","Sonoran Robust Porter","http://www.ratebeer.com/beer/sonoran-robust-porter/2261/"
"6.2","33","Sonoran IPA","http://www.ratebeer.com/beer/sonoran-ipa/2298/"
"5","13","Sonoran Lee’s Liquid Dinner","http://www.ratebeer.com/beer/sonoran-lees-liquid-dinner/192875/"
"","6","Sonoran Top Down Classic Red Ale","http://www.ratebeer.com/beer/sonoran-top-down-classic-red-ale/2260/"
"","3","Sonoran Top Down Golden Pale Ale","http://www.ratebeer.com/beer/sonoran-top-down-golden-pale-ale/2299/"
"4.7","0","Sonoran Mandarin Madness Hefeweizen","http://www.ratebeer.com/beer/sonoran-mandarin-madness-hefeweizen/131540/"
"5.1","10","Sonoran Midnight Porter","http://www.ratebeer.com/beer/sonoran-midnight-porter/2302/"
"","4","Sonoran Twisted Cherry","http://www.ratebeer.com/beer/sonoran-twisted-cherry/50323/"
"9.2","155","Sonoran Old Saguaro Barleywine","http://www.ratebeer.com/beer/sonoran-old-saguaro-barleywine/2301/"
"5","7","Sonoran Pumpkin Spice Ale","http://www.ratebeer.com/beer/sonoran-pumpkin-spice-ale/192878/"
"7","5","Sonoran Rhubarb Porter (Beer For Brains)","http://www.ratebeer.com/beer/sonoran-rhubarb-porter-beer-for-brains/199745/"
"8.2","2","Sonoran SMTH RBL DIPA (Smooth Rebel)","http://www.ratebeer.com/beer/sonoran-smth-rbl-dipa-smooth-rebel/301085/"
"5.2","3","Sonoran Top Down Blonde","http://www.ratebeer.com/beer/sonoran-top-down-blonde/53506/"
"5.1","23","Sonoran Top Down Kolsch Style Ale","http://www.ratebeer.com/beer/sonoran-top-down-kolsch-style-ale/19670/"
"8.2","1","Sonoran Two Tuns Double Amber Ale","http://www.ratebeer.com/beer/sonoran-two-tuns-double-amber-ale/26135/"
"6.2","66","Sonoran Victorian IPA","http://www.ratebeer.com/beer/sonoran-victorian-ipa/62185/"
"9.5","1","Sonoran Wee Heavy Scottish Ale","http://www.ratebeer.com/beer/sonoran-wee-heavy-scottish-ale/56747/"
"4.7","0","Sonoran White Chocolate Ale","http://www.ratebeer.com/beer/sonoran-white-chocolate-ale/138196/"
"4.7","11","Sonoran Arizona Centennial Ale","http://www.ratebeer.com/beer/sonoran-arizona-centennial-ale/170785/"
"7","7","Papago Aromatherapy IPA","http://www.ratebeer.com/beer/papago-aromatherapy-ipa/65834/"
"11.5","4","Papago Belgian Strong","http://www.ratebeer.com/beer/papago-belgian-strong/54013/"
"7.2","2","Papago Busted Cherry","http://www.ratebeer.com/beer/papago-busted-cherry/55370/"
"8.2","18","Papago El Diablo Rojo","http://www.ratebeer.com/beer/papago-el-diablo-rojo/48075/"
"4.5","14","Papago El Grande Nutz","http://www.ratebeer.com/beer/papago-el-grande-nutz/21747/"
"7.5","7","Papago Little Brother","http://www.ratebeer.com/beer/papago-little-brother/63120/"
"4.5","12","Papago Maduro Nut Brown","http://www.ratebeer.com/beer/papago-maduro-nut-brown/12253/"
"12.5","10","Papago Oak Aged Oh Brother","http://www.ratebeer.com/beer/papago-oak-aged-oh-brother/73582/"
"10","6","Papago Procrastinator Dopplebock","http://www.ratebeer.com/beer/papago-procrastinator-dopplebock/70107/"
"15","8","Papago Schitzengiggles Eisbock","http://www.ratebeer.com/beer/papago-schitzengiggles-eisbock/70108/"
"7.6","7","Papago Six Shooter Imperial Wheat Pale Ale","http://www.ratebeer.com/beer/papago-six-shooter-imperial-wheat-pale-ale/33791/"
"7","8","Papago Wee Smokey","http://www.ratebeer.com/beer/papago-wee-smokey/30180/"
"5.3","1","Brewers Den Anniversary Alt","http://www.ratebeer.com/beer/brewers-den-anniversary-alt/77894/"
"","7","Brewers Den ESB","http://www.ratebeer.com/beer/brewers-den-esb/59977/"
"9.9","10","Brewers Den Golden Hops Triple Blonde","http://www.ratebeer.com/beer/brewers-den-golden-hops-triple-blonde/68893/"
"6","1","Brewers Den Honey Ale","http://www.ratebeer.com/beer/brewers-den-honey-ale/63398/"
"9.7","2","Brewers Den Hop Hog Barley Wine","http://www.ratebeer.com/beer/brewers-den-hop-hog-barley-wine/88100/"
"9","3","Brewers Den Imperial IPA","http://www.ratebeer.com/beer/brewers-den-imperial-ipa/83671/"
"9","2","Brewers Den Imperial Porter","http://www.ratebeer.com/beer/brewers-den-imperial-porter/85109/"
"","0","Brewers Den Nut Brown Ale","http://www.ratebeer.com/beer/brewers-den-nut-brown-ale/62449/"
"6","1","Brewers Den IPA - Crystal","http://www.ratebeer.com/beer/brewers-den-ipa--crystal/97955/"
"","3","Brewers Den Red Ale","http://www.ratebeer.com/beer/brewers-den-red-ale/56711/"
"6","0","Brewers Den IPA - Simcoe","http://www.ratebeer.com/beer/brewers-den-ipa--simcoe/97406/"
"","2","Brewers Den Simcoe Pale Ale","http://www.ratebeer.com/beer/brewers-den-simcoe-pale-ale/80862/"
"5","14","Brewers Den Porter","http://www.ratebeer.com/beer/brewers-den-porter/56714/"
"6.9","13","Brewers Den Rexs Crimson Ale","http://www.ratebeer.com/beer/brewers-den-rexs-crimson-ale/69992/"
"9.8","1","Brewers Den Triple CCC Imperial IPA","http://www.ratebeer.com/beer/brewers-den-triple-ccc-imperial-ipa/77895/"
"9.4","0","Brewers Den Triple Dead Wood Red","http://www.ratebeer.com/beer/brewers-den-triple-dead-wood-red/63399/"
"9.8","2","Brewers Den Triple Pale Ale","http://www.ratebeer.com/beer/brewers-den-triple-pale-ale/97043/"
"6.2","6","Brewers Den Uwes Birthday Bock","http://www.ratebeer.com/beer/brewers-den-uwes-birthday-bock/92008/"
"13","12","Brewers Den Uwes Hop Glow Triple IPA","http://www.ratebeer.com/beer/brewers-den-uwes-hop-glow-triple-ipa/59976/"
"4.2","0","Brewers Den Uwes Oatmeal Stout","http://www.ratebeer.com/beer/brewers-den-uwes-oatmeal-stout/57625/"
"6.3","0","Brewers Den Uwes Oktoberfest","http://www.ratebeer.com/beer/brewers-den-uwes-oktoberfest/79387/"
"9.2","4","Brewers Den Uwes Oulde Ale","http://www.ratebeer.com/beer/brewers-den-uwes-oulde-ale/76415/"
"4.8","3","Brewers Den Vanilla Cream Ale","http://www.ratebeer.com/beer/brewers-den-vanilla-cream-ale/81608/"
"8.5","0","Brewers Den Waay Heavy Scotch Ale","http://www.ratebeer.com/beer/brewers-den-waay-heavy-scotch-ale/90141/"
"6.2","2","Brewers Den Wee Heavy","http://www.ratebeer.com/beer/brewers-den-wee-heavy/68892/"
"7.5","0","Sun Up / Freak’N Brew XX Black IPA","http://www.ratebeer.com/beer/sun-up--freakn-brew-xx-black-ipa/266415/"
"","1","Sun Up Chocolate Porter","http://www.ratebeer.com/beer/sun-up-chocolate-porter/222756/"
"7.5","1","Sun Up / Freak’N HOT! XX Black IPA - Chili Peppers","http://www.ratebeer.com/beer/sun-up--freakn-hot-xx-black-ipa--chili-peppers/202746/"
"4.8","35","Sun Up Amber","http://www.ratebeer.com/beer/sun-up-amber/56715/"
"4.8","2","Sun Up Amber - Amarillo","http://www.ratebeer.com/beer/sun-up-amber--amarillo/127355/"
"4.8","3","Sun Up Amber - Cascade","http://www.ratebeer.com/beer/sun-up-amber--cascade/115655/"
"5.2","12","Sun Up Armadillo Red Ale","http://www.ratebeer.com/beer/sun-up-armadillo-red-ale/76414/"
"9.2","20","Sun Up Barley Wine","http://www.ratebeer.com/beer/sun-up-barley-wine/57626/"
"8.2","5","Sun Up Cartel Coffee Imperial Mocha Porter","http://www.ratebeer.com/beer/sun-up-cartel-coffee-imperial-mocha-porter/166892/"
"9.5","10","Sun Up Cherry Bomb Imperial Stout","http://www.ratebeer.com/beer/sun-up-cherry-bomb-imperial-stout/136030/"
"5","2","Sun Up Cherry Buzz","http://www.ratebeer.com/beer/sun-up-cherry-buzz/215965/"
"5.4","1","Sun Up Cherry Horizon Hefeweizen","http://www.ratebeer.com/beer/sun-up-cherry-horizon-hefeweizen/189467/"
"","3","Sun Up May the Schwartz Be With You","http://www.ratebeer.com/beer/sun-up-may-the-schwartz-be-with-you/167953/"
"8.2","13","Sun Up Devious Double IPA","http://www.ratebeer.com/beer/sun-up-devious-double-ipa/113010/"
"","10","Sun Up Nut Before Christmas (Nut Brown Ale)","http://www.ratebeer.com/beer/sun-up-nut-before-christmas-nut-brown-ale/115933/"
"9.3","1","Sun Up Dirty Blonde Triple Blonde Ale","http://www.ratebeer.com/beer/sun-up-dirty-blonde-triple-blonde-ale/114707/"
"","7","Sun Up Oatmeal Stout","http://www.ratebeer.com/beer/sun-up-oatmeal-stout/205761/"
"8","13","Sun Up Double Black Rye P.A.","http://www.ratebeer.com/beer/sun-up-double-black-rye-pa/140092/"
"","1","Sun Up Pumpkin Spiced Porter","http://www.ratebeer.com/beer/sun-up-pumpkin-spiced-porter/157870/"
"8","2","Sun Up Double Galactic IPA","http://www.ratebeer.com/beer/sun-up-double-galactic-ipa/238734/"
"8.3","2","Sun Up Double Red Ale","http://www.ratebeer.com/beer/sun-up-double-red-ale/174434/"
"10.2","7","Sun Up First Wort Triple IPA","http://www.ratebeer.com/beer/sun-up-first-wort-triple-ipa/104959/"
"6","9","Sun Up Galactic Pale","http://www.ratebeer.com/beer/sun-up-galactic-pale/224647/"
"","2","Sun Up Strong Belgian","http://www.ratebeer.com/beer/sun-up-strong-belgian/276270/"
"6.7","3","Sun Up Helles Bock","http://www.ratebeer.com/beer/sun-up-helles-bock/126007/"
"5.4","38","Sun Up Horizon Hefeweizen","http://www.ratebeer.com/beer/sun-up-horizon-hefeweizen/56710/"
"9","0","Sun Up Imperial Mocha Porter","http://www.ratebeer.com/beer/sun-up-imperial-mocha-porter/194659/"
"6.2","7","Sun Up IPA - Amarillo","http://www.ratebeer.com/beer/sun-up-ipa--amarillo/136527/"
"6","4","Sun Up IPA - Cascade","http://www.ratebeer.com/beer/sun-up-ipa--cascade/104501/"
"6.2","3","Sun Up IPA - Guajillo Peppers","http://www.ratebeer.com/beer/sun-up-ipa--guajillo-peppers/163225/"
"6","5","Sun Up IPA - Simcoe","http://www.ratebeer.com/beer/sun-up-ipa--simcoe/220313/"
"4.9","40","Sun Up Light Rail Cream Ale","http://www.ratebeer.com/beer/sun-up-light-rail-cream-ale/59978/"
"5.5","11","Sun Up Milk Stout","http://www.ratebeer.com/beer/sun-up-milk-stout/108767/"
"","2","Papago Hop Chocolate","http://www.ratebeer.com/beer/papago-hop-chocolate/166897/"
"6.1","8","Sun Up Oktoberfest","http://www.ratebeer.com/beer/sun-up-oktoberfest/189468/"
"9.2","5","Sun Up Red Honey Ale","http://www.ratebeer.com/beer/sun-up-red-honey-ale/108191/"
"8","0","Sun Up Red Menace","http://www.ratebeer.com/beer/sun-up-red-menace/166893/"
"6.2","1","Sun Up Rex’s Crimson","http://www.ratebeer.com/beer/sun-up-rexs-crimson/205757/"
"8","6","Sun Up Scotch Ale","http://www.ratebeer.com/beer/sun-up-scotch-ale/266400/"
"5.2","40","Sun Up Stinger Pale Ale","http://www.ratebeer.com/beer/sun-up-stinger-pale-ale/56712/"
"9.6","0","Sun Up Triple Red","http://www.ratebeer.com/beer/sun-up-triple-red/193191/"
"6.2","59","Sun Up Trooper India Pale Ale","http://www.ratebeer.com/beer/sun-up-trooper-india-pale-ale/56713/"
"9.2","13","Sun Up Uvanator Imperial Stout","http://www.ratebeer.com/beer/sun-up-uvanator-imperial-stout/62578/"
"5","32","Sun Up Vanilla Porter","http://www.ratebeer.com/beer/sun-up-vanilla-porter/83672/"
"9.3","10","Sun Up White Russian Imperial Stout","http://www.ratebeer.com/beer/sun-up-white-russian-imperial-stout/230359/"
"7.6","1","Sun Up Wrath Of McGrath","http://www.ratebeer.com/beer/sun-up-wrath-of-mcgrath/256605/"
"8.3","0","Sun Up XX Red Ale","http://www.ratebeer.com/beer/sun-up-xx-red-ale/215967/"
"9.8","3","Sun Up XXX Triple IPA","http://www.ratebeer.com/beer/sun-up-xxx-triple-ipa/178083/"
"9.2","7","Sun Up XXX Triple Red","http://www.ratebeer.com/beer/sun-up-xxx-triple-red/266411/"
"9","3","Sun Up XXX Triple Rye Pale Ale","http://www.ratebeer.com/beer/sun-up-xxx-triple-rye-pale-ale/156237/"
"5","11","Sun Up Patriot Pilsener","http://www.ratebeer.com/beer/sun-up-patriot-pilsener/90142/"
"5.5","4","Papago Azteca Ole","http://www.ratebeer.com/beer/papago-azteca-ole/144155/"
"10.1","9","Papago Bucket Hugger Imperial Stout","http://www.ratebeer.com/beer/papago-bucket-hugger-imperial-stout/125825/"
"5.5","61","Papago Elsie’s Irish Cream Stout","http://www.ratebeer.com/beer/papago-elsies-irish-cream-stout/85773/"
"6.5","2","Papago Otis","http://www.ratebeer.com/beer/papago-otis/252143/"
"8.8","5","Papago Red Menace","http://www.ratebeer.com/beer/papago-red-menace/152524/"
"5.4","4","Ten Fifty-Five 5:15 Belgian Golden Ale","http://www.ratebeer.com/beer/ten-fifty-five-515-belgian-golden-ale/203329/"
"5","8","Ten Fifty-Five Amay","http://www.ratebeer.com/beer/ten-fifty-five-amay/247277/"
"5.1","1","Ten Fifty-Five Apple Pie Saison","http://www.ratebeer.com/beer/ten-fifty-five-apple-pie-saison/300778/"
"5.7","2","Ten Fifty-Five Arizona Red Lime Wit","http://www.ratebeer.com/beer/ten-fifty-five-arizona-red-lime-wit/274902/"
"6.5","2","Ten Fifty-Five Julia","http://www.ratebeer.com/beer/ten-fifty-five-julia/279041/"
"6.2","2","Ten Fifty-Five Kaffir Lime IPA","http://www.ratebeer.com/beer/ten-fifty-five-kaffir-lime-ipa/244530/"
"4.5","4","Ten Fifty-Five Lazy Duck American Wheat","http://www.ratebeer.com/beer/ten-fifty-five-lazy-duck-american-wheat/196619/"
"5.4","9","Ten Fifty-Five Leap Pale Ale","http://www.ratebeer.com/beer/ten-fifty-five-leap-pale-ale/196620/"
"5.4","1","Ten Fifty-Five Leap Pale Ale - Coffee, Chili, Cacao","http://www.ratebeer.com/beer/ten-fifty-five-leap-pale-ale--coffee-chili-cacao/277329/"
"4.4","3","Ten Fifty-Five Pukka Bitter","http://www.ratebeer.com/beer/ten-fifty-five-pukka-bitter/221707/"
"5.6","0","Ten Fifty-Five Red Lime Wit","http://www.ratebeer.com/beer/ten-fifty-five-red-lime-wit/300776/"
"6","1","Ten Fifty-Five Shaw Pumpkin Ale","http://www.ratebeer.com/beer/ten-fifty-five-shaw-pumpkin-ale/247674/"
"4.7","6","Ten Fifty-Five Sugar Skull Chocolate Milk Stout","http://www.ratebeer.com/beer/ten-fifty-five-sugar-skull-chocolate-milk-stout/196617/"
"7.2","2","Ten Fifty-Five The Kelly","http://www.ratebeer.com/beer/ten-fifty-five-the-kelly/221703/"
"5.1","2","Ten Fifty-Five Toeval Belgian Golden","http://www.ratebeer.com/beer/ten-fifty-five-toeval-belgian-golden/215036/"
"8.5","11","Ten Fifty-Five Two Sons Citra Double IPA","http://www.ratebeer.com/beer/ten-fifty-five-two-sons-citra-double-ipa/196618/"
"4.7","5","Ten Fifty-Five XOXO (Exo Coffee Stout)","http://www.ratebeer.com/beer/ten-fifty-five-xoxo-exo-coffee-stout/226521/"
"7.4","0","THAT / Arizona Wilderness Juniper Black IPA","http://www.ratebeer.com/beer/that--arizona-wilderness-juniper-black-ipa/260653/"
"6.5","3","THAT Abby","http://www.ratebeer.com/beer/that-abby/194799/"
"4.6","8","THAT Amber Ale","http://www.ratebeer.com/beer/that-amber-ale/178719/"
"6","4","THAT Arizona Trail Ale","http://www.ratebeer.com/beer/that-arizona-trail-ale/205324/"
